review,rating
"""I weigh 200 lbs and took 3 tabs, 5mg each, at 4 p.m.  By 9 p.m. I started feeling mild discomfort.  By 10 p.m. I had first action which was consistency and mass of normal bowel movement.  Hooray.  At 4 a.m. I had second action which had watery consistency and about half of the mass of first action.  Afterwards, I had several smaller actions, each watery and a bit gassy, about an hour apart, a small discomfort but great results overall.  Pick start time carefully. """,1
"""Started on this med low and slow as I am sensitive to medicine.  Had to increase up and no relief.   Increased 3 times and still no relief.  Did not do much for me but give it a chance.  I took it for over six months.  Many others report excellent results with it""",0
"""I&#039;ve been on Pristiq for 18 months 100mg. It took 4 to 5 weeks to help me have a relaxed outlook on life. I still have a lot of the side effects you are all talking about. If I forget to take the pills for a day or two I fall straight back to the place I was. """,1
"""I took 2 rounds of Mycelex Troche lozenges, 10 days each, 5 lozenges per day. I still have a raw area on inside of lower lip and do not feel &quot;cured.&quot; I am going to ask my Doctor to try Diflucan next. I take a probiotic daily, a multi-vitamin and eat yogurt, yet this has never resolved.""",0
"""I&#039;ve been on Sprintec for two months now and my doctor had told me that if I wanted to skip my period I could just skip over the white and jump right into the next pack. So after deciding to do so I&#039;ve been bleeding for the past week now unexpectedly throughout the day. I have never had acne before but now that I&#039;ve been on Sprintec my forehead has been spotting. Also my breasts have become larger I believe but sore to touch almost everyday. I have gained about 10lbs from it, and my sex drive is gone about halfway through activity. And I&#039;ve also been feeling bloated. I&#039;m not totally  satisfied with the product but not totally dissatisfied since it obviously works. Debating going off it though.""",0
"""This was the first birth control pill I went on because I was having heavy periods and cramps but also because I started having sex. Never really had too many problems, still had pretty heavy days for the first 2 out of 6 but at least they would come like clockwork. I did get super emotional for about 3 days a month where almost anything would make me cry and where I would get the occasional extreme cramp. Overall it worked pretty well for me, never got pregnant even though had a ton of sex near the end (usually also had condoms) and managed to rarely miss a pill. """,1
"""I was taking 300 mg of Seroquel XR for 6 months. The best part was being able to get a good night&rsquo;s sleep. I had only been getting 2-3 hrs rest each night. My mind would race and it was a struggle to stay in bed. I would get up and start cleaning. Additionally, I would spend hours creating plans to organize my life. I had not actually followed any of those plans and I was depressed. I took Latuda for a short period but it made my inability to sleep worse. That&rsquo;s when I was switched to Seroquel. I loved the way it helped me feel normal. The bad - I gained 30 lbs in 6 months. I asked to be taken off and started taking Geodon. Once again I cannot sleep. I am going to ask to go back to Seroquel XR and focus on following a healthy diet.""",1
"""Hey gang....Ya i have bad MDD...with Anxiety and PTSD. 
At first i was on 10mg Lexapro with .5 mg Clonopin. 
I told my doc that i wasnt feeling any better. 

Now i&#039;m 20mg Lexapro, 1mg Rexulti and .5mg Clonopin. 
I&#039;m noticing good changes.
To balance the weight and restlessness, I decided to get up early and do a quick workout and i substituted any junk food for apples, oranges, bananas, raw carrots for protein- roasted chicken, cottage cheese, bagels.....you can add what you like

i do have some vivid dreams, restless, head aches, blurry vision and numbness/tingling in right arm. DOC says it should go away""",1
"""I have been taking Jardiance for just over a year - I have NOT experienced any side effects whatsoever - MORE importantly this drug has reduced my blood sugar levels to an average of 5 and has maintained this level, quite incredible as nothing else has worked previously - I have named Jardiance as the &quot;diabetic wonder drug&quot; although my Doctor keeps reminding me there is no such thing as a wonder drug - I disagree this is MY wonder drug - thank you Jardiance you have changed my life completely astonishing result.""",1
"""I was first given this birth control when I lived in the UK (under the name of Microgynon 30) for my severe Endometriosis. I take a pill every night and do not take any inactive pills for the week you usually have your period. Since I take Levlen everynight, I have stopped my period and no longer have one. Bliss! I have no more Endo pain or any associated side effects. Even though I have been thrown into &quot;medically controlled menopause&quot;, I have no menopausal symptoms such as hot flashes, vaginal dryness and so on. For the first two months I had break through bleeding, but now going on 2 years I have none. I have had a wonderful experience with this birth control and it has completely made my Endometriosis symptoms disappear.""",1
