uniqueID,drugName,condition,review,rating,date,usefulCount
169252,Acetazolamide,Pseudotumor Cerebri,"""I was diagnosed back in 2011. I am 22 years old, about to start college and found out that I had psudotumor cerebri, it took the doctors 3 days and 2 nights to figure out what was wrong with me, I went on toprimate, diamox, and for the migraines I was also on Fioricet. I have been through many, many doctors. Moved down to KY with my family in 2013, been here for two years. I have learned to live with the pain and the headaches, I finally was able to find neurologist, and he put me on diamox. I have lost 8 IBS being on it already, tingling in the fingers, and around my lips. I no longer drink pop anymore at all, it works.""",positive,29-Apr-15,5
34254,Clinpro 5000,Prevention of Dental Caries,"""I have had a perfect check up, for four years in a row, using Clinpro toothpaste. It has saved me alot of money, &amp; improved my gums. I am very satisfied with this product. I would recommend everyone to invest in it. My Dentist is one of the top 500 Dentists in America, located in Fort Smith, Arkansas, who recommended me to start using this great product. I have all the faith in my Dentist. Just brush with Clinpro, floss daily, &amp; have regular check ups, and I believe you will be happy as I am with this toothpaste. It has more fluoride &amp; calcium than any toothpaste over the counter. I encourage everyone to try this toothpaste.""",positive,22-Jul-15,3
85717,Ethinyl estradiol / norgestimate,Acne,"""I&#039;ve been on this birth control for six months and I love it. I had acne all over my back and very few on my face. Within the first month my face cleared up and some on my back. Im now going on my seventh month and my whole back is clear. Ladies with acne definitely need to try this and Give it time to work""",positive,21-Mar-14,38
226542,Etonogestrel,Birth Control,"""I had it implanted in October of 2013. I didn&#039;t have a period at all for the first year and then the week of the one year mark I got one. Totally normal about 5 days just like my periods before getting pregnant. From then (oct 2014 to now June of 2015 I&#039;ve had a period about every 3-4 months. They are totally normal or very light. That part has been GREAT! The negative side effects I&#039;ve seen have been some break outs on my face, mild mood swings and irritability. But it hasn&#039;t ever gotten bad enough to make me want to get it removed. I have sex regularly and it has done its job. No babies. And I also started losing weight after being on it. I would say this is a great choice if you don&#039;t wanna worry about taking a pill every day!""",positive,23-Jun-15,19
55329,Bupropion / naltrexone,Obesity,"""I have lost 26lbs during the past six months. I didn&#039;t work out consistently, I am going to to continue to take it as I still have more I want to lose.""",positive,7-Dec-15,9
1742,Zolmitriptan,Migraine,"""This medication has pretty much saved my sanity. Got diagnosed with migraine 2 years ago after having one so bad doctor thought I was having a stroke. Started off getting migraines at 4 or 5 a month but am now up to 9 in a 13 day period so am being investigated for triggers etc but zolmitriptan has been amazing every time. Guess I&#039;m the lucky one not getting side effects per se but I already suffer from CFS/ME so wouldn&#039;t notice extra fatigue anyway. I get this on a UK prescription at 12 tablets each time so maybe &pound;UK18.00 per month.""",positive,11-Jun-16,0
86104,Magnesium sulfate / potassium sulfate / sodium sulfate,Bowel Preparation,"""Overall experience is ok. My mix: refrigerated suprep, slightly chilled water, ginger ale. Drink as fast as you can.  After gulping down as much as you can simply suck on a lemon to get rid of the taste.  Continue process and it&#039;ll be over quickly.  The second bottle in the morning is tougher.  Might be because your stomach is not expanded and chugging the solution plus two more 16oz bottles of water is really filling.  It started working for me 20min after drinking.  Be sure to get wet wipes.  BTW there&#039;s no pain with the bathroom part of it, not like an upset stomach, it takes surprisingly little effort for the bowel movement.  Good luck""",positive,23-Jul-15,15
10759,Gemfibrozil,High Cholesterol,"""My doctor prescribed Lopid after my triglyceride levels were out of control.  I feel great!  No side effects and with Lopid and fish oil they are much better.  From 1900 a year ago to 160.""",positive,15-Oct-09,77
191541,Lisdexamfetamine,ADHD,"""I DO NOT RECOMMEND THIS DRUG! I like many of you really from what I have read had a great experience AT FIRST. I am 26 years old and do sales for a living. I was on cloud nine towards the beginning trail of this prescription. I was able to concentrate more than I had in months and was more motivated to go out and look for new leads for my company. I found that I would get dizzy or a tab nauseous but I found that staying hydrated and always having a water bottle with me helped out. I developed a problem where I would know what I wanted to say but when I went to speak it didn&#039;t come out right and literally made me sound like I was high or drunk. VERY SCARY!""",negative,11-May-15,38
200295,Varenicline,Smoking Cessation,"""A smoker for 30 years and decided to try Champix after several failed atempts at quiting, three days into course I hated the taste of smoking. That was 14 months ago, take Champix with food to stop the sicky feeling, don&#039;t give up give them a chance, they work.""",positive,29-Oct-14,68
68375,Plan B,Emergency Contraception,"""Took the Plan B pill 1 hour after intercourse. I took it on an empty stomach, which you should NOT do. I felt crazy symptoms for about 1 month. It felt as if I were pregnant. I have been nauseous, tired, mood swings. Horrible feeling, and it lasted quite a while. 1 week after I had taken the pill, I got some spotting that lasted 3 days. I took 7 home pregnancy tests (all negative) because of all the worry. But I just received my period today, which I am so happy about. """,positive,12-Jul-13,56
228190,Etonogestrel,Birth Control,"""I got my Implanon inserted on June 30th of this year, on the last day of my period.  I may have spotted for 2 days after about 15 days of having it.  However, it is now October 20th and I have not gotten my period yet, no bleeding or nothing, and I am not pregnant.  I may have gained about 5 pounds, but I won&#039;t blame the Implanon, I have been bad with my eating habits.  I have not gotten acne, or cramps, or moods or anything, although I may have a little headache once in a while, but nothing else.""",positive,20-Oct-09,4
131009,Levonorgestrel,Birth Control,"""I have tried all methods if birth control except the shot and nothing was right for me. I always experienced headaches, terrible mood swings, nausea, weight gain and actually forgetting (the pill). I heard about the IUD, but was so afraid to give it a try because of all of the horrible reviews that I have read. After realizing that everyone is different, and not remembering to take the pill daily I thought what the heck. I spoke to my doctor and I had the Mirena inserted yesterday. Although it was very uncomfortable, not as painful as some of the postings. I did feel a pinch and cramped slightly, but the process was not that day. Today (day 2) I am cramping, but nothing that a few ibuprofen couldn&#039;t handle. I am spotting and have on a pantyliner.""",positive,20-Nov-09,21
179941,Adapalene / benzoyl peroxide,Acne,"""Its funny to read how many get &quot;burned and dry/ flaky skin&quot;. 

The first thing my doctor told me was, EASE into it! use a VERY light layer and ONLY at night - not in the morning as well. A pea sized amount is enough. Put it on your finger and dot it around your face and then massage them out. He also told me that if it starts to burn/hurt, STOP using it for a few days.

You should NEVER EVER keep using it when your face is in pain, obviously. 

Plus you need a very good, heavy moisturiser. This stuff is made from peroxide and retinoid, so it will sting a little the first times you use it, but if you use common sense it will go away within weeks. I feel bad that people use it the wrong way and then blame the product. Works great for me""",positive,22-Aug-14,155
